,Sample1,Sample2,L1norm,comp,n_sites
18,KPCOVID-0111_S2.lf_filt,KPCOVID-0167_S4.lf_filt,22.802832000000002,120,1421
19,KPCOVID-0111_S2.lf_filt,KPCOVID-0168_S5.lf_filt,22.754816,121,1421
20,KPCOVID-0111_S2.lf_filt,KPCOVID-0171_S8.lf_filt,23.815394,122,1421
21,KPCOVID-0111_S2.lf_filt,KPCOVID-0172_S9.lf_filt,23.01686,123,1421
22,KPCOVID-0111_S2.lf_filt,KPCOVID-0173_S10.lf_filt,23.552310000000002,124,1421
23,KPCOVID-0111_S2.lf_filt,KPCOVID-0174_S11.lf_filt,23.130788000000003,125,1421
24,KPCOVID-0111_S2.lf_filt,KPCOVID-0293_S8.lf_filt,38.664868,126,1421
25,KPCOVID-0111_S2.lf_filt,KPCOVID-0299_S13.lf_filt,41.051164,127,1421
26,KPCOVID-0111_S2.lf_filt,KPCOVID-0300_S14.lf_filt,33.184982000000005,128,1421
27,KPCOVID-0111_S2.lf_filt,KPCOVID-040-R_S13.lf_filt,34.81718,129,1421
28,KPCOVID-0111_S2.lf_filt,KPCOVID-191_S72.lf_filt,47.002418000000006,130,1421
29,KPCOVID-0111_S2.lf_filt,KPCOVID-192_S73.lf_filt,31.605974,131,1421
30,KPCOVID-0111_S2.lf_filt,KPCOVID-193_S8.lf_filt,22.952612000000002,132,1421
31,KPCOVID-0111_S2.lf_filt,KPCOVID-194_S9.lf_filt,23.997428,133,1421
32,KPCOVID-0111_S2.lf_filt,KPCOVID-195_S10.lf_filt,34.197532,134,1421
33,KPCOVID-0111_S2.lf_filt,KPCOVID-196_S77.lf_filt,46.704032,135,1421
34,KPCOVID-0111_S2.lf_filt,KPCOVID-260_S62.lf_filt,60.463842,136,1421
35,KPCOVID-0111_S2.lf_filt,KPCOVID-261_S63.lf_filt,62.47832400000001,137,1421
36,KPCOVID-0111_S2.lf_filt,KPCOVID-458_S39.lf_filt,32.802831999999995,138,1421
37,KPCOVID-0111_S2.lf_filt,KPCOVID-460_S41.lf_filt,22.802832000000002,139,1421
38,KPCOVID-0111_S2.lf_filt,KPCOVID-462_S43.lf_filt,20.83061,140,1421
39,KPCOVID-0111_S2.lf_filt,KPCOVID-550_S22.lf_filt,40.555139999999994,141,1421
40,KPCOVID-0111_S2.lf_filt,KPCOVID-555_S27.lf_filt,36.683082,142,1421
41,KPCOVID-0111_S2.lf_filt,KPCOVID-556_S28.lf_filt,34.871194,143,1421
42,KPCOVID-0111_S2.lf_filt,KPCOVID-558_S30.lf_filt,35.23289200000001,144,1421
43,KPCOVID-0111_S2.lf_filt,KPCOVID-561_S33.lf_filt,29.607722,145,1421
44,KPCOVID-0111_S2.lf_filt,KPCOVID-563_S35.lf_filt,40.68427,146,1421
45,KPCOVID-0111_S2.lf_filt,KPCOVID-564_S36.lf_filt,33.259896,147,1421
46,KPCOVID-0111_S2.lf_filt,KPCOVID-567_S38.lf_filt,39.796078,148,1421
47,KPCOVID-0111_S2.lf_filt,KPCOVID-568_S39.lf_filt,30.570577999999998,149,1421
48,KPCOVID-0111_S2.lf_filt,KPCOVID-569_S40.lf_filt,35.205462,150,1421
49,KPCOVID-0111_S2.lf_filt,KPCOVID-74_S4.lf_filt,34.058989999999994,151,1421
50,KPCOVID-0111_S2.lf_filt,KPCOVID-75_S5.lf_filt,29.618958,152,1421
51,KPCOVID-0111_S2.lf_filt,KPCOVID-80_S10.lf_filt,37.454378,153,1421
52,KPCOVID-0111_S2.lf_filt,KPCOVID-81_S11.lf_filt,33.158098,154,1421
53,KPCOVID-0111_S2.lf_filt,KPCOVID-84_S2.lf_filt,36.182144,155,1421
54,KPCOVID-0111_S2.lf_filt,KPCOVID-88_S6.lf_filt,28.990606,156,1421
55,KPCOVID-0111_S2.lf_filt,KPCOVID-89_S7.lf_filt,36.650984,157,1421
56,KPCOVID-0111_S2.lf_filt,KPCOVID-91_S9.lf_filt,35.160254,158,1421
57,KPCOVID-0112_S3.lf_filt,KPCOVID-0111_S2.lf_filt,19.521974,102,1421
58,KPCOVID-0113_S4.lf_filt,KPCOVID-0111_S2.lf_filt,21.569580000000002,103,1421
59,KPCOVID-0115_S6.lf_filt,KPCOVID-0111_S2.lf_filt,23.087766000000002,104,1421
60,KPCOVID-0116_S7.lf_filt,KPCOVID-0111_S2.lf_filt,18.802832000000002,105,1421
61,KPCOVID-0118_S9.lf_filt,KPCOVID-0111_S2.lf_filt,19.685842,106,1421
62,KPCOVID-0119_S10.lf_filt,KPCOVID-0111_S2.lf_filt,21.526056,107,1421
63,KPCOVID-0120_S11.lf_filt,KPCOVID-0111_S2.lf_filt,22.61999,108,1421
64,KPCOVID-0121_S12.lf_filt,KPCOVID-0111_S2.lf_filt,18.802832000000002,109,1421
65,KPCOVID-0122_S1.lf_filt,KPCOVID-0111_S2.lf_filt,18.802832000000002,110,1421
66,KPCOVID-0157_S6.lf_filt,KPCOVID-0111_S2.lf_filt,34.907472,111,1421
67,KPCOVID-0158_S7.lf_filt,KPCOVID-0111_S2.lf_filt,24.802832000000002,112,1421
68,KPCOVID-0159_S8.lf_filt,KPCOVID-0111_S2.lf_filt,24.906504000000005,113,1421
69,KPCOVID-0160_S9.lf_filt,KPCOVID-0111_S2.lf_filt,27.392586,114,1421
70,KPCOVID-0161_S10.lf_filt,KPCOVID-0111_S2.lf_filt,23.211826000000002,115,1421
71,KPCOVID-0162_S11.lf_filt,KPCOVID-0111_S2.lf_filt,22.802832000000002,116,1421
72,KPCOVID-0163_S1.lf_filt,KPCOVID-0111_S2.lf_filt,22.751288000000002,117,1421
73,KPCOVID-0164_S2.lf_filt,KPCOVID-0111_S2.lf_filt,24.112450000000003,118,1421
74,KPCOVID-0165_S3.lf_filt,KPCOVID-0111_S2.lf_filt,24.439046,119,1421
75,KPCOVID-0167_S4.lf_filt,KPCOVID-0111_S2.lf_filt,22.802832000000002,120,1421
76,KPCOVID-0168_S5.lf_filt,KPCOVID-0111_S2.lf_filt,22.754816,121,1421
77,KPCOVID-0171_S8.lf_filt,KPCOVID-0111_S2.lf_filt,23.815394,122,1421
78,KPCOVID-0172_S9.lf_filt,KPCOVID-0111_S2.lf_filt,23.01686,123,1421
79,KPCOVID-0173_S10.lf_filt,KPCOVID-0111_S2.lf_filt,23.552310000000002,124,1421
80,KPCOVID-0174_S11.lf_filt,KPCOVID-0111_S2.lf_filt,23.130788000000003,125,1421
81,KPCOVID-0293_S8.lf_filt,KPCOVID-0111_S2.lf_filt,38.664868,126,1421
82,KPCOVID-0299_S13.lf_filt,KPCOVID-0111_S2.lf_filt,41.051164,127,1421
83,KPCOVID-0300_S14.lf_filt,KPCOVID-0111_S2.lf_filt,33.184982000000005,128,1421
84,KPCOVID-040-R_S13.lf_filt,KPCOVID-0111_S2.lf_filt,34.81718,129,1421
85,KPCOVID-191_S72.lf_filt,KPCOVID-0111_S2.lf_filt,47.002418000000006,130,1421
86,KPCOVID-192_S73.lf_filt,KPCOVID-0111_S2.lf_filt,31.605974,131,1421
87,KPCOVID-193_S8.lf_filt,KPCOVID-0111_S2.lf_filt,22.952612000000002,132,1421
88,KPCOVID-194_S9.lf_filt,KPCOVID-0111_S2.lf_filt,23.997428,133,1421
89,KPCOVID-195_S10.lf_filt,KPCOVID-0111_S2.lf_filt,34.197532,134,1421
90,KPCOVID-196_S77.lf_filt,KPCOVID-0111_S2.lf_filt,46.704032,135,1421
91,KPCOVID-260_S62.lf_filt,KPCOVID-0111_S2.lf_filt,60.463842,136,1421
92,KPCOVID-261_S63.lf_filt,KPCOVID-0111_S2.lf_filt,62.47832400000001,137,1421
93,KPCOVID-458_S39.lf_filt,KPCOVID-0111_S2.lf_filt,32.802831999999995,138,1421
94,KPCOVID-460_S41.lf_filt,KPCOVID-0111_S2.lf_filt,22.802832000000002,139,1421
95,KPCOVID-462_S43.lf_filt,KPCOVID-0111_S2.lf_filt,20.83061,140,1421
96,KPCOVID-550_S22.lf_filt,KPCOVID-0111_S2.lf_filt,40.555139999999994,141,1421
97,KPCOVID-555_S27.lf_filt,KPCOVID-0111_S2.lf_filt,36.683082,142,1421
98,KPCOVID-556_S28.lf_filt,KPCOVID-0111_S2.lf_filt,34.871194,143,1421
99,KPCOVID-558_S30.lf_filt,KPCOVID-0111_S2.lf_filt,35.23289200000001,144,1421
100,KPCOVID-561_S33.lf_filt,KPCOVID-0111_S2.lf_filt,29.607722,145,1421
101,KPCOVID-563_S35.lf_filt,KPCOVID-0111_S2.lf_filt,40.68427,146,1421
102,KPCOVID-564_S36.lf_filt,KPCOVID-0111_S2.lf_filt,33.259896,147,1421
103,KPCOVID-567_S38.lf_filt,KPCOVID-0111_S2.lf_filt,39.796078,148,1421
104,KPCOVID-568_S39.lf_filt,KPCOVID-0111_S2.lf_filt,30.570577999999998,149,1421
105,KPCOVID-569_S40.lf_filt,KPCOVID-0111_S2.lf_filt,35.205462,150,1421
106,KPCOVID-74_S4.lf_filt,KPCOVID-0111_S2.lf_filt,34.058989999999994,151,1421
107,KPCOVID-75_S5.lf_filt,KPCOVID-0111_S2.lf_filt,29.618958,152,1421
108,KPCOVID-80_S10.lf_filt,KPCOVID-0111_S2.lf_filt,37.454378,153,1421
109,KPCOVID-81_S11.lf_filt,KPCOVID-0111_S2.lf_filt,33.158098,154,1421
110,KPCOVID-84_S2.lf_filt,KPCOVID-0111_S2.lf_filt,36.182144,155,1421
111,KPCOVID-88_S6.lf_filt,KPCOVID-0111_S2.lf_filt,28.990606,156,1421
112,KPCOVID-89_S7.lf_filt,KPCOVID-0111_S2.lf_filt,36.650984,157,1421
113,KPCOVID-91_S9.lf_filt,KPCOVID-0111_S2.lf_filt,35.160254,158,1421
0,KPCOVID-0112_S3.lf_filt,KPCOVID-0113_S4.lf_filt,3.48589,104,1421
1,KPCOVID-0112_S3.lf_filt,KPCOVID-0115_S6.lf_filt,5.0040759999999995,105,1421
2,KPCOVID-0112_S3.lf_filt,KPCOVID-0116_S7.lf_filt,0.719142,106,1421
3,KPCOVID-0112_S3.lf_filt,KPCOVID-0118_S9.lf_filt,1.8345320000000003,107,1421
4,KPCOVID-0112_S3.lf_filt,KPCOVID-0119_S10.lf_filt,3.442366,108,1421
5,KPCOVID-0112_S3.lf_filt,KPCOVID-0120_S11.lf_filt,4.5363,109,1421
6,KPCOVID-0112_S3.lf_filt,KPCOVID-0121_S12.lf_filt,0.719142,110,1421
7,KPCOVID-0112_S3.lf_filt,KPCOVID-0122_S1.lf_filt,0.719142,111,1421
8,KPCOVID-0112_S3.lf_filt,KPCOVID-0157_S6.lf_filt,16.823782,112,1421
9,KPCOVID-0112_S3.lf_filt,KPCOVID-0158_S7.lf_filt,6.719142,113,1421
10,KPCOVID-0112_S3.lf_filt,KPCOVID-0159_S8.lf_filt,6.822813999999999,114,1421
11,KPCOVID-0112_S3.lf_filt,KPCOVID-0160_S9.lf_filt,9.942236,115,1421
12,KPCOVID-0112_S3.lf_filt,KPCOVID-0161_S10.lf_filt,5.1281360000000005,116,1421
13,KPCOVID-0112_S3.lf_filt,KPCOVID-0162_S11.lf_filt,4.719142,117,1421
14,KPCOVID-0112_S3.lf_filt,KPCOVID-0163_S1.lf_filt,4.667598,118,1421
15,KPCOVID-0112_S3.lf_filt,KPCOVID-0164_S2.lf_filt,6.272792,119,1421
16,KPCOVID-0112_S3.lf_filt,KPCOVID-0165_S3.lf_filt,6.3553560000000004,120,1421
17,KPCOVID-0112_S3.lf_filt,KPCOVID-0167_S4.lf_filt,4.719142,121,1421
18,KPCOVID-0112_S3.lf_filt,KPCOVID-0168_S5.lf_filt,4.671126,122,1421
19,KPCOVID-0112_S3.lf_filt,KPCOVID-0171_S8.lf_filt,5.731704,123,1421
20,KPCOVID-0112_S3.lf_filt,KPCOVID-0172_S9.lf_filt,4.9331700000000005,124,1421
21,KPCOVID-0112_S3.lf_filt,KPCOVID-0173_S10.lf_filt,5.46862,125,1421
22,KPCOVID-0112_S3.lf_filt,KPCOVID-0174_S11.lf_filt,5.047098,126,1421
23,KPCOVID-0112_S3.lf_filt,KPCOVID-0293_S8.lf_filt,20.581178,127,1421
24,KPCOVID-0112_S3.lf_filt,KPCOVID-0299_S13.lf_filt,22.967473999999996,128,1421
25,KPCOVID-0112_S3.lf_filt,KPCOVID-0300_S14.lf_filt,15.101291999999999,129,1421
26,KPCOVID-0112_S3.lf_filt,KPCOVID-040-R_S13.lf_filt,16.733490000000003,130,1421
27,KPCOVID-0112_S3.lf_filt,KPCOVID-191_S72.lf_filt,28.918727999999998,131,1421
28,KPCOVID-0112_S3.lf_filt,KPCOVID-192_S73.lf_filt,13.690612000000002,132,1421
29,KPCOVID-0112_S3.lf_filt,KPCOVID-193_S8.lf_filt,4.8689219999999995,133,1421
30,KPCOVID-0112_S3.lf_filt,KPCOVID-194_S9.lf_filt,5.913738,134,1421
31,KPCOVID-0112_S3.lf_filt,KPCOVID-195_S10.lf_filt,16.113842,135,1421
32,KPCOVID-0112_S3.lf_filt,KPCOVID-196_S77.lf_filt,28.620342,136,1421
33,KPCOVID-0112_S3.lf_filt,KPCOVID-260_S62.lf_filt,42.380152,137,1421
34,KPCOVID-0112_S3.lf_filt,KPCOVID-261_S63.lf_filt,44.394633999999996,138,1421
35,KPCOVID-0112_S3.lf_filt,KPCOVID-458_S39.lf_filt,14.719142,139,1421
36,KPCOVID-0112_S3.lf_filt,KPCOVID-460_S41.lf_filt,4.719142,140,1421
37,KPCOVID-0112_S3.lf_filt,KPCOVID-462_S43.lf_filt,2.7469200000000003,141,1421
38,KPCOVID-0112_S3.lf_filt,KPCOVID-550_S22.lf_filt,22.47145,142,1421
39,KPCOVID-0112_S3.lf_filt,KPCOVID-555_S27.lf_filt,18.599392,143,1421
40,KPCOVID-0112_S3.lf_filt,KPCOVID-556_S28.lf_filt,16.787504,144,1421
41,KPCOVID-0112_S3.lf_filt,KPCOVID-558_S30.lf_filt,17.149202,145,1421
42,KPCOVID-0112_S3.lf_filt,KPCOVID-561_S33.lf_filt,11.524031999999998,146,1421
43,KPCOVID-0112_S3.lf_filt,KPCOVID-563_S35.lf_filt,22.60058,147,1421
44,KPCOVID-0112_S3.lf_filt,KPCOVID-564_S36.lf_filt,15.463785999999999,148,1421
45,KPCOVID-0112_S3.lf_filt,KPCOVID-567_S38.lf_filt,21.999968000000003,149,1421
46,KPCOVID-0112_S3.lf_filt,KPCOVID-568_S39.lf_filt,12.486888,150,1421
47,KPCOVID-0112_S3.lf_filt,KPCOVID-569_S40.lf_filt,17.409352000000002,151,1421
48,KPCOVID-0112_S3.lf_filt,KPCOVID-74_S4.lf_filt,15.975299999999999,152,1421
49,KPCOVID-0112_S3.lf_filt,KPCOVID-75_S5.lf_filt,11.535267999999999,153,1421
50,KPCOVID-0112_S3.lf_filt,KPCOVID-80_S10.lf_filt,19.370688,154,1421
51,KPCOVID-0112_S3.lf_filt,KPCOVID-81_S11.lf_filt,15.074408,155,1421
52,KPCOVID-0112_S3.lf_filt,KPCOVID-84_S2.lf_filt,18.098453999999997,156,1421
53,KPCOVID-0112_S3.lf_filt,KPCOVID-88_S6.lf_filt,10.906915999999999,157,1421
54,KPCOVID-0112_S3.lf_filt,KPCOVID-89_S7.lf_filt,18.567293999999997,158,1421
55,KPCOVID-0112_S3.lf_filt,KPCOVID-91_S9.lf_filt,17.076564,159,1421
56,KPCOVID-0113_S4.lf_filt,KPCOVID-0112_S3.lf_filt,3.48589,104,1421
57,KPCOVID-0115_S6.lf_filt,KPCOVID-0112_S3.lf_filt,5.0040759999999995,105,1421
58,KPCOVID-0116_S7.lf_filt,KPCOVID-0112_S3.lf_filt,0.719142,106,1421
59,KPCOVID-0118_S9.lf_filt,KPCOVID-0112_S3.lf_filt,1.8345320000000003,107,1421
60,KPCOVID-0119_S10.lf_filt,KPCOVID-0112_S3.lf_filt,3.442366,108,1421
61,KPCOVID-0120_S11.lf_filt,KPCOVID-0112_S3.lf_filt,4.5363,109,1421
62,KPCOVID-0121_S12.lf_filt,KPCOVID-0112_S3.lf_filt,0.719142,110,1421
63,KPCOVID-0122_S1.lf_filt,KPCOVID-0112_S3.lf_filt,0.719142,111,1421
64,KPCOVID-0157_S6.lf_filt,KPCOVID-0112_S3.lf_filt,16.823782,112,1421
65,KPCOVID-0158_S7.lf_filt,KPCOVID-0112_S3.lf_filt,6.719142,113,1421
66,KPCOVID-0159_S8.lf_filt,KPCOVID-0112_S3.lf_filt,6.822813999999999,114,1421
67,KPCOVID-0160_S9.lf_filt,KPCOVID-0112_S3.lf_filt,9.942236,115,1421
68,KPCOVID-0161_S10.lf_filt,KPCOVID-0112_S3.lf_filt,5.1281360000000005,116,1421
69,KPCOVID-0162_S11.lf_filt,KPCOVID-0112_S3.lf_filt,4.719142,117,1421
70,KPCOVID-0163_S1.lf_filt,KPCOVID-0112_S3.lf_filt,4.667598,118,1421
71,KPCOVID-0164_S2.lf_filt,KPCOVID-0112_S3.lf_filt,6.272792,119,1421
72,KPCOVID-0165_S3.lf_filt,KPCOVID-0112_S3.lf_filt,6.3553560000000004,120,1421
73,KPCOVID-0167_S4.lf_filt,KPCOVID-0112_S3.lf_filt,4.719142,121,1421
74,KPCOVID-0168_S5.lf_filt,KPCOVID-0112_S3.lf_filt,4.671126,122,1421
75,KPCOVID-0171_S8.lf_filt,KPCOVID-0112_S3.lf_filt,5.731704,123,1421
76,KPCOVID-0172_S9.lf_filt,KPCOVID-0112_S3.lf_filt,4.9331700000000005,124,1421
77,KPCOVID-0173_S10.lf_filt,KPCOVID-0112_S3.lf_filt,5.46862,125,1421
78,KPCOVID-0174_S11.lf_filt,KPCOVID-0112_S3.lf_filt,5.047098,126,1421
79,KPCOVID-0293_S8.lf_filt,KPCOVID-0112_S3.lf_filt,20.581178,127,1421
80,KPCOVID-0299_S13.lf_filt,KPCOVID-0112_S3.lf_filt,22.967473999999996,128,1421
81,KPCOVID-0300_S14.lf_filt,KPCOVID-0112_S3.lf_filt,15.101291999999999,129,1421
82,KPCOVID-040-R_S13.lf_filt,KPCOVID-0112_S3.lf_filt,16.733490000000003,130,1421
83,KPCOVID-191_S72.lf_filt,KPCOVID-0112_S3.lf_filt,28.918727999999998,131,1421
84,KPCOVID-192_S73.lf_filt,KPCOVID-0112_S3.lf_filt,13.690612000000002,132,1421
85,KPCOVID-193_S8.lf_filt,KPCOVID-0112_S3.lf_filt,4.8689219999999995,133,1421
86,KPCOVID-194_S9.lf_filt,KPCOVID-0112_S3.lf_filt,5.913738,134,1421
87,KPCOVID-195_S10.lf_filt,KPCOVID-0112_S3.lf_filt,16.113842,135,1421
88,KPCOVID-196_S77.lf_filt,KPCOVID-0112_S3.lf_filt,28.620342,136,1421
89,KPCOVID-260_S62.lf_filt,KPCOVID-0112_S3.lf_filt,42.380152,137,1421
90,KPCOVID-261_S63.lf_filt,KPCOVID-0112_S3.lf_filt,44.394633999999996,138,1421
91,KPCOVID-458_S39.lf_filt,KPCOVID-0112_S3.lf_filt,14.719142,139,1421
92,KPCOVID-460_S41.lf_filt,KPCOVID-0112_S3.lf_filt,4.719142,140,1421
93,KPCOVID-462_S43.lf_filt,KPCOVID-0112_S3.lf_filt,2.7469200000000003,141,1421
94,KPCOVID-550_S22.lf_filt,KPCOVID-0112_S3.lf_filt,22.47145,142,1421
95,KPCOVID-555_S27.lf_filt,KPCOVID-0112_S3.lf_filt,18.599392,143,1421
96,KPCOVID-556_S28.lf_filt,KPCOVID-0112_S3.lf_filt,16.787504,144,1421
97,KPCOVID-558_S30.lf_filt,KPCOVID-0112_S3.lf_filt,17.149202,145,1421
98,KPCOVID-561_S33.lf_filt,KPCOVID-0112_S3.lf_filt,11.524031999999998,146,1421
99,KPCOVID-563_S35.lf_filt,KPCOVID-0112_S3.lf_filt,22.60058,147,1421
100,KPCOVID-564_S36.lf_filt,KPCOVID-0112_S3.lf_filt,15.463785999999999,148,1421
101,KPCOVID-567_S38.lf_filt,KPCOVID-0112_S3.lf_filt,21.999968000000003,149,1421
102,KPCOVID-568_S39.lf_filt,KPCOVID-0112_S3.lf_filt,12.486888,150,1421
103,KPCOVID-569_S40.lf_filt,KPCOVID-0112_S3.lf_filt,17.409352000000002,151,1421
104,KPCOVID-74_S4.lf_filt,KPCOVID-0112_S3.lf_filt,15.975299999999999,152,1421
105,KPCOVID-75_S5.lf_filt,KPCOVID-0112_S3.lf_filt,11.535267999999999,153,1421
106,KPCOVID-80_S10.lf_filt,KPCOVID-0112_S3.lf_filt,19.370688,154,1421
107,KPCOVID-81_S11.lf_filt,KPCOVID-0112_S3.lf_filt,15.074408,155,1421
108,KPCOVID-84_S2.lf_filt,KPCOVID-0112_S3.lf_filt,18.098453999999997,156,1421
109,KPCOVID-88_S6.lf_filt,KPCOVID-0112_S3.lf_filt,10.906915999999999,157,1421
110,KPCOVID-89_S7.lf_filt,KPCOVID-0112_S3.lf_filt,18.567293999999997,158,1421
111,KPCOVID-91_S9.lf_filt,KPCOVID-0112_S3.lf_filt,17.076564,159,1421
0,KPCOVID-0113_S4.lf_filt,KPCOVID-0115_S6.lf_filt,7.0516820000000004,106,1421
1,KPCOVID-0113_S4.lf_filt,KPCOVID-0116_S7.lf_filt,2.7667479999999998,107,1421
2,KPCOVID-0113_S4.lf_filt,KPCOVID-0118_S9.lf_filt,3.8821380000000003,108,1421
3,KPCOVID-0113_S4.lf_filt,KPCOVID-0119_S10.lf_filt,5.489972,109,1421
4,KPCOVID-0113_S4.lf_filt,KPCOVID-0120_S11.lf_filt,6.583906000000001,110,1421
5,KPCOVID-0113_S4.lf_filt,KPCOVID-0121_S12.lf_filt,2.7667479999999998,111,1421
6,KPCOVID-0113_S4.lf_filt,KPCOVID-0122_S1.lf_filt,2.7667479999999998,112,1421
7,KPCOVID-0113_S4.lf_filt,KPCOVID-0157_S6.lf_filt,18.871388,113,1421
8,KPCOVID-0113_S4.lf_filt,KPCOVID-0158_S7.lf_filt,8.766748,114,1421
9,KPCOVID-0113_S4.lf_filt,KPCOVID-0159_S8.lf_filt,8.87042,115,1421
10,KPCOVID-0113_S4.lf_filt,KPCOVID-0160_S9.lf_filt,12.163838,116,1421
11,KPCOVID-0113_S4.lf_filt,KPCOVID-0161_S10.lf_filt,7.175742,117,1421
12,KPCOVID-0113_S4.lf_filt,KPCOVID-0162_S11.lf_filt,6.766748000000001,118,1421
13,KPCOVID-0113_S4.lf_filt,KPCOVID-0163_S1.lf_filt,6.715204,119,1421
14,KPCOVID-0113_S4.lf_filt,KPCOVID-0164_S2.lf_filt,8.320398,120,1421
15,KPCOVID-0113_S4.lf_filt,KPCOVID-0165_S3.lf_filt,8.402962,121,1421
16,KPCOVID-0113_S4.lf_filt,KPCOVID-0167_S4.lf_filt,6.766748000000001,122,1421
17,KPCOVID-0113_S4.lf_filt,KPCOVID-0168_S5.lf_filt,6.718732,123,1421
18,KPCOVID-0113_S4.lf_filt,KPCOVID-0171_S8.lf_filt,7.77931,124,1421
19,KPCOVID-0113_S4.lf_filt,KPCOVID-0172_S9.lf_filt,6.980776,125,1421
20,KPCOVID-0113_S4.lf_filt,KPCOVID-0173_S10.lf_filt,7.516226,126,1421
21,KPCOVID-0113_S4.lf_filt,KPCOVID-0174_S11.lf_filt,7.094704,127,1421
22,KPCOVID-0113_S4.lf_filt,KPCOVID-0293_S8.lf_filt,22.628784000000003,128,1421
23,KPCOVID-0113_S4.lf_filt,KPCOVID-0299_S13.lf_filt,25.01508,129,1421
24,KPCOVID-0113_S4.lf_filt,KPCOVID-0300_S14.lf_filt,17.148898000000003,130,1421
25,KPCOVID-0113_S4.lf_filt,KPCOVID-040-R_S13.lf_filt,18.781096,131,1421
26,KPCOVID-0113_S4.lf_filt,KPCOVID-191_S72.lf_filt,30.966334,132,1421
27,KPCOVID-0113_S4.lf_filt,KPCOVID-192_S73.lf_filt,15.738218000000002,133,1421
28,KPCOVID-0113_S4.lf_filt,KPCOVID-193_S8.lf_filt,6.916528,134,1421
29,KPCOVID-0113_S4.lf_filt,KPCOVID-194_S9.lf_filt,7.9613439999999995,135,1421
30,KPCOVID-0113_S4.lf_filt,KPCOVID-195_S10.lf_filt,18.161448,136,1421
31,KPCOVID-0113_S4.lf_filt,KPCOVID-196_S77.lf_filt,30.667948000000003,137,1421
32,KPCOVID-0113_S4.lf_filt,KPCOVID-260_S62.lf_filt,44.427758,138,1421
33,KPCOVID-0113_S4.lf_filt,KPCOVID-261_S63.lf_filt,45.83373,139,1421
34,KPCOVID-0113_S4.lf_filt,KPCOVID-458_S39.lf_filt,16.766748,140,1421
35,KPCOVID-0113_S4.lf_filt,KPCOVID-460_S41.lf_filt,6.766748,141,1421
36,KPCOVID-0113_S4.lf_filt,KPCOVID-462_S43.lf_filt,4.794525999999999,142,1421
37,KPCOVID-0113_S4.lf_filt,KPCOVID-550_S22.lf_filt,24.519056,143,1421
38,KPCOVID-0113_S4.lf_filt,KPCOVID-555_S27.lf_filt,20.646998,144,1421
39,KPCOVID-0113_S4.lf_filt,KPCOVID-556_S28.lf_filt,18.83511,145,1421
40,KPCOVID-0113_S4.lf_filt,KPCOVID-558_S30.lf_filt,19.196808,146,1421
41,KPCOVID-0113_S4.lf_filt,KPCOVID-561_S33.lf_filt,13.571638,147,1421
42,KPCOVID-0113_S4.lf_filt,KPCOVID-563_S35.lf_filt,24.648186000000003,148,1421
43,KPCOVID-0113_S4.lf_filt,KPCOVID-564_S36.lf_filt,17.511392,149,1421
44,KPCOVID-0113_S4.lf_filt,KPCOVID-567_S38.lf_filt,24.047573999999997,150,1421
45,KPCOVID-0113_S4.lf_filt,KPCOVID-568_S39.lf_filt,14.534494,151,1421
46,KPCOVID-0113_S4.lf_filt,KPCOVID-569_S40.lf_filt,19.456958,152,1421
47,KPCOVID-0113_S4.lf_filt,KPCOVID-74_S4.lf_filt,18.022906,153,1421
48,KPCOVID-0113_S4.lf_filt,KPCOVID-75_S5.lf_filt,13.582874,154,1421
49,KPCOVID-0113_S4.lf_filt,KPCOVID-80_S10.lf_filt,21.418293999999996,155,1421
50,KPCOVID-0113_S4.lf_filt,KPCOVID-81_S11.lf_filt,17.122014,156,1421
51,KPCOVID-0113_S4.lf_filt,KPCOVID-84_S2.lf_filt,20.14606,157,1421
52,KPCOVID-0113_S4.lf_filt,KPCOVID-88_S6.lf_filt,12.954521999999999,158,1421
53,KPCOVID-0113_S4.lf_filt,KPCOVID-89_S7.lf_filt,20.6149,159,1421
54,KPCOVID-0113_S4.lf_filt,KPCOVID-91_S9.lf_filt,19.12417,160,1421
55,KPCOVID-0115_S6.lf_filt,KPCOVID-0113_S4.lf_filt,7.0516820000000004,106,1421
56,KPCOVID-0116_S7.lf_filt,KPCOVID-0113_S4.lf_filt,2.7667479999999998,107,1421
57,KPCOVID-0118_S9.lf_filt,KPCOVID-0113_S4.lf_filt,3.8821380000000003,108,1421
58,KPCOVID-0119_S10.lf_filt,KPCOVID-0113_S4.lf_filt,5.489972,109,1421
59,KPCOVID-0120_S11.lf_filt,KPCOVID-0113_S4.lf_filt,6.583906000000001,110,1421
60,KPCOVID-0121_S12.lf_filt,KPCOVID-0113_S4.lf_filt,2.7667479999999998,111,1421
61,KPCOVID-0122_S1.lf_filt,KPCOVID-0113_S4.lf_filt,2.7667479999999998,112,1421
62,KPCOVID-0157_S6.lf_filt,KPCOVID-0113_S4.lf_filt,18.871388,113,1421
63,KPCOVID-0158_S7.lf_filt,KPCOVID-0113_S4.lf_filt,8.766748,114,1421
64,KPCOVID-0159_S8.lf_filt,KPCOVID-0113_S4.lf_filt,8.87042,115,1421
65,KPCOVID-0160_S9.lf_filt,KPCOVID-0113_S4.lf_filt,12.163838,116,1421
66,KPCOVID-0161_S10.lf_filt,KPCOVID-0113_S4.lf_filt,7.175742,117,1421
